EXERCÍCIO	CÓDIGO ÁREA DE RESULTADO	NOME ÁREA DE RESULTADO	CÓDIGO DO PROGRAMA	NOME DO  PROGRAMA	OBJETIVO DO PROGRAMA	PÚBLICO ALVO DO PROGRAMA	JUSTIFICATIVA DO PROGRAMA	NATUREZA DO PROGRAMA	TIPOLOGIA DO PROGRAMA	CLASSIFICAÇÃO DE GOVERNO	DATA INÍCIO DO PROGRAMA	DATA FIM DO PROGRAMA	UNIDADE GESTORA	CÓDIGO DO INDICADOR	NOME DO INDICADOR	FORMA DE CÁLCULO	UNIDADE DE MEDIDA	FONTE DE DADOS	VALOR DE REFERÊNCIA	DATA APURAÇÃO VALOR DE REFERÊNCIA	ÍNDICE ESPERADO ANO 1	ÍNDICE ESPERADO ANO 2	ÍNDICE ESPERADO ANO 3	ÍNDICE ESPERADO ANO 4	OBSERVAÇÃO
2024	9	HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO	233	MANUTENÇÃO DA CIDADE	REVITALIZAR OS PRINCIPAIS CORREDORES VIÁRIOS DE BELO HORIZONTE NO QUE DIZ RESPEITO À MANUTENÇÃO E CONSERVAÇÃO DE PAVIMENTOS, CANTEIROS E CALÇADAS VISANDO A MELHORIA DOS FATORES ESTÉTICOS, SEGURANÇA E CONFORTO PARA OS USUÁRIOS, E GARANTIR OS SERVIÇOS DE MANUTENÇÃO NECESSÁRIOS AOS ESPAÇOS PÚBLICOS DA CIDADE.	POPULAÇÃO RESIDENTE EM BELO HORIZONTE.	A MANUTENÇÃO DA CIDADE CONTRIBUI PARA A PRESERVAÇÃO DAS ESTRUTURAS, PRÓPRIOS MUNICIPAIS, PRAÇAS, RUAS E AVENIDAS ENTRE OUTROS, BUSCANDO PROMOVER MAIOR QUALIDADE DE VIDA PARA OS MUNÍCIPES.	CONTÍNUO	FINALÍSTICO	ASSOCIADO	01/01/2022 00:00	31/12/2025 00:00	002600047 - DIRETORIA DE PLANEJAMENTO, GESTÃO E FINANÇAS	674	PERCENTUAL DE ATENDIMENTO DAS DEMANDAS DE TAPA BURACO DENTRO DO PRAZO  ESTABELECIDO	TOTAL DE ATENDIMENTOS DAS DEMANDAS DE TAPA BURACO REALIZADAS DENTRO DO PRAZO ESTABELECIDO / TOTAL DE ATENDIMENTOS DAS DEMANDAS DE TAPA BURACO REALIZADAS NO PERÍODO * 100	PERCENTUAL	BH DIGITAL	99	31/12/2020 00:00	100	100	100	100	PRAZO DE ATENDIMENTO CONSIDERADO: 6 DIAS ÚTEIS
2024	9	HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO	233	MANUTENÇÃO DA CIDADE	REVITALIZAR OS PRINCIPAIS CORREDORES VIÁRIOS DE BELO HORIZONTE NO QUE DIZ RESPEITO À MANUTENÇÃO E CONSERVAÇÃO DE PAVIMENTOS, CANTEIROS E CALÇADAS VISANDO A MELHORIA DOS FATORES ESTÉTICOS, SEGURANÇA E CONFORTO PARA OS USUÁRIOS, E GARANTIR OS SERVIÇOS DE MANUTENÇÃO NECESSÁRIOS AOS ESPAÇOS PÚBLICOS DA CIDADE.	POPULAÇÃO RESIDENTE EM BELO HORIZONTE.	A MANUTENÇÃO DA CIDADE CONTRIBUI PARA A PRESERVAÇÃO DAS ESTRUTURAS, PRÓPRIOS MUNICIPAIS, PRAÇAS, RUAS E AVENIDAS ENTRE OUTROS, BUSCANDO PROMOVER MAIOR QUALIDADE DE VIDA PARA OS MUNÍCIPES.	CONTÍNUO	FINALÍSTICO	ASSOCIADO	01/01/2022 00:00	31/12/2025 00:00	002600047 - DIRETORIA DE PLANEJAMENTO, GESTÃO E FINANÇAS	675	PERCENTUAL DE ATENDIMENTO DAS DEMANDAS DE CORTE OU PODA DE ÁRVORES DENTRO DO PRAZO ESTABELECIDO	TOTAL DE ATENDIMENTO DAS DEMANDAS DE CORTE OU PODA DE ÁRVORES DENTRO DO PRAZO ESTABELECIDO / TOTAL DE DE ATENDIMENTO DAS DEMANDAS DE CORTE OU PODA DE ÁRVORES NO PERÍODO * 100	PERCENTUAL	BH DIGITAL	85,6	31/12/2020 00:00	95	95	95	95	PRAZO DE ATENDIMENTO CONSIDERADO: 88 DIAS ÚTEIS
2024	10	ATENDIMENTO AO CIDADÃO E MELHORIA DA GESTÃO PÚBLICA	12	GESTÃO DO SISTEMA DE CONTROLE INTERNO	"1- AVALIAR O CUMPRIMENTO DAS METAS PREVISTAS NO PLANO PLURIANUAL DOS PROGRAMAS DE GOVERNO E DOS ORÇAMENTOS ANUAIS; 2- COMPROVAR A LEGALIDADE E AVALIAR OS RESULTADOS, QUANTO A EFICÁCIA E EFICIÊNCIA DA GESTÃO CONTÁBIL, ORÇAMENTÁRIA, FINANCEIRA E PATRIMONIAL; 3- EXERCER O CONTROLE DAS OPERAÇÕES DE CRÉDITO, AVAIS E GARANTIAS, BEM COMO DOS DIREITOS E HAVERES; 4- APOIAR O CONTROLE EXTERNO NO EXERCICIO DE SUA MISSÃO CONSTITUCIONAL; 5- EXERCER O CONTROLE INTERNO, VISANDO FISCALIZAR O CUMPRIMENTO DAS NORMAS DE FINANÇAS PÚBLICAS VOLTADAS PARA A RESPONSABILIDADE NA GESTÃO FISCAL; 6- ADOÇÃO DE MEDIDAS NECESSÁRIAS A IMPLEMENTAÇÃO E FUNCIONAMENTO DO SISTEMA INTEGRADO DE CONTROLE INTERNO; 7- INSTAURAÇÃO E PROCESSAMENTO DE TOMADAS DE CONTAS ESPECIAIS; 8- COORDENAR E SUPERVISIONAR A ATUAÇÃO DA AUDITORIA GERAL DO MUNICÍPIO, CORREGEDORIA GERAL DO MUNICÍPIO E OUVIDORIA DO MUNICÍPIO."	ÓRGÃOS DA ADMINISTRAÇÃO DIRETA E INDIRETA DO PODER EXECUTIVO MUNICIPAL.	CONTROLAR A REGULARIDADE E A LEGALIDADE DA GESTÃO MUNICIPAL, VISANDO À INTEGRIDADE E À TRANSPARÊNCIA DAS AÇÕES DO MUNICÍPIO.	CONTÍNUO	GESTÃO DE POLÍTICAS PÚBLICAS	ASSOCIADO	01/01/2022 00:00	31/12/2025 00:00	000300001 - DIRETORIA DE PLANEJAMENTO, GESTÃO E FINANÇAS	732	DEMANDAS DA LEI DE ACESSO À INFORMAÇÃO - LAI ENCERRADAS DENTRO DO PRAZO	DEMANDAS DA LAI ENCERRADAS DENTRO DO PRAZO / TOTAL DE DEMANDAS DA LAI RECEBIDAS * 100	PERCENTUAL	CONTROLADORIA-GERAL DO MUNICÍPIO	85,78	31/12/2020 00:00	95	95	98	98	
2024	10	ATENDIMENTO AO CIDADÃO E MELHORIA DA GESTÃO PÚBLICA	12	GESTÃO DO SISTEMA DE CONTROLE INTERNO	"1- AVALIAR O CUMPRIMENTO DAS METAS PREVISTAS NO PLANO PLURIANUAL DOS PROGRAMAS DE GOVERNO E DOS ORÇAMENTOS ANUAIS; 2- COMPROVAR A LEGALIDADE E AVALIAR OS RESULTADOS, QUANTO A EFICÁCIA E EFICIÊNCIA DA GESTÃO CONTÁBIL, ORÇAMENTÁRIA, FINANCEIRA E PATRIMONIAL; 3- EXERCER O CONTROLE DAS OPERAÇÕES DE CRÉDITO, AVAIS E GARANTIAS, BEM COMO DOS DIREITOS E HAVERES; 4- APOIAR O CONTROLE EXTERNO NO EXERCICIO DE SUA MISSÃO CONSTITUCIONAL; 5- EXERCER O CONTROLE INTERNO, VISANDO FISCALIZAR O CUMPRIMENTO DAS NORMAS DE FINANÇAS PÚBLICAS VOLTADAS PARA A RESPONSABILIDADE NA GESTÃO FISCAL; 6- ADOÇÃO DE MEDIDAS NECESSÁRIAS A IMPLEMENTAÇÃO E FUNCIONAMENTO DO SISTEMA INTEGRADO DE CONTROLE INTERNO; 7- INSTAURAÇÃO E PROCESSAMENTO DE TOMADAS DE CONTAS ESPECIAIS; 8- COORDENAR E SUPERVISIONAR A ATUAÇÃO DA AUDITORIA GERAL DO MUNICÍPIO, CORREGEDORIA GERAL DO MUNICÍPIO E OUVIDORIA DO MUNICÍPIO."	ÓRGÃOS DA ADMINISTRAÇÃO DIRETA E INDIRETA DO PODER EXECUTIVO MUNICIPAL.	CONTROLAR A REGULARIDADE E A LEGALIDADE DA GESTÃO MUNICIPAL, VISANDO À INTEGRIDADE E À TRANSPARÊNCIA DAS AÇÕES DO MUNICÍPIO.	CONTÍNUO	GESTÃO DE POLÍTICAS PÚBLICAS	ASSOCIADO	01/01/2022 00:00	31/12/2025 00:00	000300001 - DIRETORIA DE PLANEJAMENTO, GESTÃO E FINANÇAS	733	DEMANDAS DA OUVIDORIA ENCERRADAS DENTRO DO PRAZO	DEMANDAS DA OUVIDORIA ENCERRADAS DENTRO DO PRAZO / TOTAL DE DEMANDAS DA OUVIDORIA RECEBIDAS NO PERÍODO * 100	PERCENTUAL	CONTROLADORIA-GERAL DO MUNICÍPIO	88,47	31/12/2020 00:00	80	82	84	86	
2024	10	ATENDIMENTO AO CIDADÃO E MELHORIA DA GESTÃO PÚBLICA	12	GESTÃO DO SISTEMA DE CONTROLE INTERNO	"1- AVALIAR O CUMPRIMENTO DAS METAS PREVISTAS NO PLANO PLURIANUAL DOS PROGRAMAS DE GOVERNO E DOS ORÇAMENTOS ANUAIS; 2- COMPROVAR A LEGALIDADE E AVALIAR OS RESULTADOS, QUANTO A EFICÁCIA E EFICIÊNCIA DA GESTÃO CONTÁBIL, ORÇAMENTÁRIA, FINANCEIRA E PATRIMONIAL; 3- EXERCER O CONTROLE DAS OPERAÇÕES DE CRÉDITO, AVAIS E GARANTIAS, BEM COMO DOS DIREITOS E HAVERES; 4- APOIAR O CONTROLE EXTERNO NO EXERCICIO DE SUA MISSÃO CONSTITUCIONAL; 5- EXERCER O CONTROLE INTERNO, VISANDO FISCALIZAR O CUMPRIMENTO DAS NORMAS DE FINANÇAS PÚBLICAS VOLTADAS PARA A RESPONSABILIDADE NA GESTÃO FISCAL; 6- ADOÇÃO DE MEDIDAS NECESSÁRIAS A IMPLEMENTAÇÃO E FUNCIONAMENTO DO SISTEMA INTEGRADO DE CONTROLE INTERNO; 7- INSTAURAÇÃO E PROCESSAMENTO DE TOMADAS DE CONTAS ESPECIAIS; 8- COORDENAR E SUPERVISIONAR A ATUAÇÃO DA AUDITORIA GERAL DO MUNICÍPIO, CORREGEDORIA GERAL DO MUNICÍPIO E OUVIDORIA DO MUNICÍPIO."	ÓRGÃOS DA ADMINISTRAÇÃO DIRETA E INDIRETA DO PODER EXECUTIVO MUNICIPAL.	CONTROLAR A REGULARIDADE E A LEGALIDADE DA GESTÃO MUNICIPAL, VISANDO À INTEGRIDADE E À TRANSPARÊNCIA DAS AÇÕES DO MUNICÍPIO.	CONTÍNUO	GESTÃO DE POLÍTICAS PÚBLICAS	ASSOCIADO	01/01/2022 00:00	31/12/2025 00:00	000300001 - DIRETORIA DE PLANEJAMENTO, GESTÃO E FINANÇAS	783	DEMANDAS DE PARECERES RELACIONADOS A CONFLITO DE INTERESSES RESPONDIDAS NO PRAZO	DEMANDAS DE PARECERES ENCERRADOS DENTRO DO PRAZO / TOTAL DE DEMANDAS DE PARECERES RECEBIDAS NO PERÍODO * 100	PERCENTUAL	BH DIGITAL	80	11/08/2023 00:00	0	0	90	95	INDICADOR INSERIDO NA REVISÃO DO PPAG 2024/2025.
2024	10	ATENDIMENTO AO CIDADÃO E MELHORIA DA GESTÃO PÚBLICA	13	GESTÃO DO SISTEMA TRIBUTÁRIO MUNICIPAL	"1- DESENVOLVER AS ATIVIDADES RELATIVAS À COBRANÇA DE CRÉDITOS FISCAIS E TRIBUTÁRIOS INSCRITOS EM DÍVIDA ATIVA; 2- MANTER COLETÂNEA ATUALIZADA DA LEGISLAÇÃO TRIBUTÁRIA MUNICIPAL, ORIENTANDO OS CONTRIBUINTES SOBRE SUA CORRETA APLICAÇÃO; 3- DESENVOLVER AS ATIVIDADES RELATIVAS AO LANÇAMENTO, ARRECADAÇÃO E FISCALIZAÇÃO DE TRIBUTOS MOBILIÁRIOS E IMOBILIÁRIOS, MANTENDO ATUALIZADO O CADASTRO RESPECTIVO; 4- DESENVOLVER AS ATIVIDADES RELATIVAS À COBRANÇA DE CRÉDITOS FISCAIS E TRIBUTÁRIOS E DE FISCALIZAÇÃO; 5- JULGAR EM PRIMEIRO GRAU E GRAU SUPERIOR DE RECURSOS OS PROCESSOS RELATIVOS AOS CRÉDITOS FISCAIS E TRIBUTÁRIOS DO MUNICÍPIO, OBSERVANDO AS NORMAS LEGAIS E REGULAMENTARES."	PREFEITURA DE BELO HORIZONTE E CONTRIBUINTES.	MONITORAMENTO SISTEMÁTICO DO RECOLHIMENTO DOS IMPOSTOS MUNICIPAIS E COBRANÇA DOS CONTRIBUINTES COM OMISSÃO OU INADIMPLÊNCIA.	CONTÍNUO	FINALÍSTICO	ASSOCIADO	01/01/2022 00:00	31/12/2025 00:00	001000005 - SUBSECRETARIA DA RECEITA MUNICIPAL	613	TAXA DE CRESCIMENTO REAL DA ARRECADAÇÃO TRIBUTÁRIA	VALOR TOTAL DA ARRECADAÇÃO TRIBUTÁRIA NO ANO / VALOR  TOTAL DA ARRECADAÇÃO TRIBUTÁRIA NO ANO ANTERIOR EM VALORES ATUALIZADOS X 100	PERCENTUAL	SECRETARIA MUNICIPAL DE FAZENDA	-4,2	31/12/2020 00:00	2	3	5	5	
2024	10	ATENDIMENTO AO CIDADÃO E MELHORIA DA GESTÃO PÚBLICA	13	GESTÃO DO SISTEMA TRIBUTÁRIO MUNICIPAL	"1- DESENVOLVER AS ATIVIDADES RELATIVAS À COBRANÇA DE CRÉDITOS FISCAIS E TRIBUTÁRIOS INSCRITOS EM DÍVIDA ATIVA; 2- MANTER COLETÂNEA ATUALIZADA DA LEGISLAÇÃO TRIBUTÁRIA MUNICIPAL, ORIENTANDO OS CONTRIBUINTES SOBRE SUA CORRETA APLICAÇÃO; 3- DESENVOLVER AS ATIVIDADES RELATIVAS AO LANÇAMENTO, ARRECADAÇÃO E FISCALIZAÇÃO DE TRIBUTOS MOBILIÁRIOS E IMOBILIÁRIOS, MANTENDO ATUALIZADO O CADASTRO RESPECTIVO; 4- DESENVOLVER AS ATIVIDADES RELATIVAS À COBRANÇA DE CRÉDITOS FISCAIS E TRIBUTÁRIOS E DE FISCALIZAÇÃO; 5- JULGAR EM PRIMEIRO GRAU E GRAU SUPERIOR DE RECURSOS OS PROCESSOS RELATIVOS AOS CRÉDITOS FISCAIS E TRIBUTÁRIOS DO MUNICÍPIO, OBSERVANDO AS NORMAS LEGAIS E REGULAMENTARES."	PREFEITURA DE BELO HORIZONTE E CONTRIBUINTES.	MONITORAMENTO SISTEMÁTICO DO RECOLHIMENTO DOS IMPOSTOS MUNICIPAIS E COBRANÇA DOS CONTRIBUINTES COM OMISSÃO OU INADIMPLÊNCIA.	CONTÍNUO	FINALÍSTICO	ASSOCIADO	01/01/2022 00:00	31/12/2025 00:00	001000005 - SUBSECRETARIA DA RECEITA MUNICIPAL	737	TAXA DE ADIMPLÊNCIA DO ISS	VALOR DO TRIBUTO LANÇADO E RECOLHIDO DENTRO DO PRAZO/VALOR TOTAL LANÇADO * 100	PERCENTUAL	SECRETARIA MUNICIPAL DE FAZENDA	88,2	31/12/2020 00:00	92	93	94	95	
2024	10	ATENDIMENTO AO CIDADÃO E MELHORIA DA GESTÃO PÚBLICA	13	GESTÃO DO SISTEMA TRIBUTÁRIO MUNICIPAL	"1- DESENVOLVER AS ATIVIDADES RELATIVAS À COBRANÇA DE CRÉDITOS FISCAIS E TRIBUTÁRIOS INSCRITOS EM DÍVIDA ATIVA; 2- MANTER COLETÂNEA ATUALIZADA DA LEGISLAÇÃO TRIBUTÁRIA MUNICIPAL, ORIENTANDO OS CONTRIBUINTES SOBRE SUA CORRETA APLICAÇÃO; 3- DESENVOLVER AS ATIVIDADES RELATIVAS AO LANÇAMENTO, ARRECADAÇÃO E FISCALIZAÇÃO DE TRIBUTOS MOBILIÁRIOS E IMOBILIÁRIOS, MANTENDO ATUALIZADO O CADASTRO RESPECTIVO; 4- DESENVOLVER AS ATIVIDADES RELATIVAS À COBRANÇA DE CRÉDITOS FISCAIS E TRIBUTÁRIOS E DE FISCALIZAÇÃO; 5- JULGAR EM PRIMEIRO GRAU E GRAU SUPERIOR DE RECURSOS OS PROCESSOS RELATIVOS AOS CRÉDITOS FISCAIS E TRIBUTÁRIOS DO MUNICÍPIO, OBSERVANDO AS NORMAS LEGAIS E REGULAMENTARES."	PREFEITURA DE BELO HORIZONTE E CONTRIBUINTES.	MONITORAMENTO SISTEMÁTICO DO RECOLHIMENTO DOS IMPOSTOS MUNICIPAIS E COBRANÇA DOS CONTRIBUINTES COM OMISSÃO OU INADIMPLÊNCIA.	CONTÍNUO	FINALÍSTICO	ASSOCIADO	01/01/2022 00:00	31/12/2025 00:00	001000005 - SUBSECRETARIA DA RECEITA MUNICIPAL	738	TAXA DE ADIMPLÊNCIA TAXAS MOBILIÁRIAS	VALOR DO TRIBUTO LANÇADO E RECOLHIDO DENTRO DO PRAZO/VALOR TOTAL LANÇADO * 100	PERCENTUAL	SECRETARIA MUNICIPAL DE FAZENDA	54,2	31/12/2020 00:00	69	70	71	72	
2024	10	ATENDIMENTO AO CIDADÃO E MELHORIA DA GESTÃO PÚBLICA	13	GESTÃO DO SISTEMA TRIBUTÁRIO MUNICIPAL	"1- DESENVOLVER AS ATIVIDADES RELATIVAS À COBRANÇA DE CRÉDITOS FISCAIS E TRIBUTÁRIOS INSCRITOS EM DÍVIDA ATIVA; 2- MANTER COLETÂNEA ATUALIZADA DA LEGISLAÇÃO TRIBUTÁRIA MUNICIPAL, ORIENTANDO OS CONTRIBUINTES SOBRE SUA CORRETA APLICAÇÃO; 3- DESENVOLVER AS ATIVIDADES RELATIVAS AO LANÇAMENTO, ARRECADAÇÃO E FISCALIZAÇÃO DE TRIBUTOS MOBILIÁRIOS E IMOBILIÁRIOS, MANTENDO ATUALIZADO O CADASTRO RESPECTIVO; 4- DESENVOLVER AS ATIVIDADES RELATIVAS À COBRANÇA DE CRÉDITOS FISCAIS E TRIBUTÁRIOS E DE FISCALIZAÇÃO; 5- JULGAR EM PRIMEIRO GRAU E GRAU SUPERIOR DE RECURSOS OS PROCESSOS RELATIVOS AOS CRÉDITOS FISCAIS E TRIBUTÁRIOS DO MUNICÍPIO, OBSERVANDO AS NORMAS LEGAIS E REGULAMENTARES."	PREFEITURA DE BELO HORIZONTE E CONTRIBUINTES.	MONITORAMENTO SISTEMÁTICO DO RECOLHIMENTO DOS IMPOSTOS MUNICIPAIS E COBRANÇA DOS CONTRIBUINTES COM OMISSÃO OU INADIMPLÊNCIA.	CONTÍNUO	FINALÍSTICO	ASSOCIADO	01/01/2022 00:00	31/12/2025 00:00	001000005 - SUBSECRETARIA DA RECEITA MUNICIPAL	739	TAXA DE ADIMPLÊNCIA DO IPTU E TAXAS IMOBILIÁRIAS	VALOR DO TRIBUTO LANÇADO E RECOLHIDO DENTRO DO PRAZO/VALOR TOTAL LANÇADO * 100	PERCENTUAL	SECRETARIA MUNICIPAL DE FAZENDA	81,7	31/12/2020 00:00	85	86	87	88	
2024	10	ATENDIMENTO AO CIDADÃO E MELHORIA DA GESTÃO PÚBLICA	14	GESTÃO DOS RECURSOS HUMANOS	ATUAR NA GESTÃO DE PESSOAS VISANDO O DESENVOLVIMENTO E A VALORIZAÇÃO DOS SERVIDORES PÚBLICOS COM FOCO NA ESTRATÉGIA ORGANIZACIONAL.	SERVIDORES E EMPREGADOS PÚBLICOS MUNICIPAIS DA ADMINISTRAÇÃO DIRETA E INDIRETA.	POSSIBILITAR O INCREMENTO DE CONHECIMENTOS E HABILIDADES, PARA A MELHORIA DO DESEMPENHO DOS SERVIDORES E EMPREGADOS PÚBLICOS E A CONSEQUENTE MELHORIA DOS SERVIÇOS PÚBLICOS PRESTADOS AOS CIDADÃOS, BEM COMO PROMOVER AÇÕES DE PROMOÇÃO À SAÚDE VISANDO A QUALIDADE DE VIDA FÍSICA E MENTAL DOS SERVIDORES A FIM DE UMA MELHORA NA SUA PRODUTIVIDADE E ENTREGA, GARANTINDO TAMBÉM A PREVENÇÃO DE AGRAVOS ÀS DOENÇAS.	CONTÍNUO	GESTÃO DE POLÍTICAS PÚBLICAS	ASSOCIADO	01/01/2022 00:00	31/12/2025 00:00	001400010 - SUBSECRETARIA DE GESTÃO DE PESSOAS	661	INDICE DE ABSENTEÍSMO DOS SERVIDORES PÚBLICOS MUNICIPAIS	NÚMERO DE DIAS DE LICENÇA / (QUADRO DE PESSOAL X 365 DIAS CORRIDOS) X 100	PERCENTUAL	SECRETARIA MUNICIPAL DE PLANEJAMENTO, ORÇAMENTO E GESTÃO	2,37	31/12/2019 00:00	2,37	2,37	2,37	2,37	
2024	10	ATENDIMENTO AO CIDADÃO E MELHORIA DA GESTÃO PÚBLICA	14	GESTÃO DOS RECURSOS HUMANOS	ATUAR NA GESTÃO DE PESSOAS VISANDO O DESENVOLVIMENTO E A VALORIZAÇÃO DOS SERVIDORES PÚBLICOS COM FOCO NA ESTRATÉGIA ORGANIZACIONAL.	SERVIDORES E EMPREGADOS PÚBLICOS MUNICIPAIS DA ADMINISTRAÇÃO DIRETA E INDIRETA.	POSSIBILITAR O INCREMENTO DE CONHECIMENTOS E HABILIDADES, PARA A MELHORIA DO DESEMPENHO DOS SERVIDORES E EMPREGADOS PÚBLICOS E A CONSEQUENTE MELHORIA DOS SERVIÇOS PÚBLICOS PRESTADOS AOS CIDADÃOS, BEM COMO PROMOVER AÇÕES DE PROMOÇÃO À SAÚDE VISANDO A QUALIDADE DE VIDA FÍSICA E MENTAL DOS SERVIDORES A FIM DE UMA MELHORA NA SUA PRODUTIVIDADE E ENTREGA, GARANTINDO TAMBÉM A PREVENÇÃO DE AGRAVOS ÀS DOENÇAS.	CONTÍNUO	GESTÃO DE POLÍTICAS PÚBLICAS	ASSOCIADO	01/01/2022 00:00	31/12/2025 00:00	001400010 - SUBSECRETARIA DE GESTÃO DE PESSOAS	721	ÍNDICE DE SERVIDORES AVALIADOS POR COMPETÊNCIAS ELETRONICAMENTE	Nº DE AVALIAÇÕES CONCLUÍDAS/ Nº DE AVALIAÇÕES GERADAS X 100	PERCENTUAL	SECRETARIA MUNICIPAL DE PLANEJAMENTO, ORÇAMENTO E GESTÃO	97	01/03/2021 00:00	97	97	97	97	
2024	10	ATENDIMENTO AO CIDADÃO E MELHORIA DA GESTÃO PÚBLICA	14	GESTÃO DOS RECURSOS HUMANOS	ATUAR NA GESTÃO DE PESSOAS VISANDO O DESENVOLVIMENTO E A VALORIZAÇÃO DOS SERVIDORES PÚBLICOS COM FOCO NA ESTRATÉGIA ORGANIZACIONAL.	SERVIDORES E EMPREGADOS PÚBLICOS MUNICIPAIS DA ADMINISTRAÇÃO DIRETA E INDIRETA.	POSSIBILITAR O INCREMENTO DE CONHECIMENTOS E HABILIDADES, PARA A MELHORIA DO DESEMPENHO DOS SERVIDORES E EMPREGADOS PÚBLICOS E A CONSEQUENTE MELHORIA DOS SERVIÇOS PÚBLICOS PRESTADOS AOS CIDADÃOS, BEM COMO PROMOVER AÇÕES DE PROMOÇÃO À SAÚDE VISANDO A QUALIDADE DE VIDA FÍSICA E MENTAL DOS SERVIDORES A FIM DE UMA MELHORA NA SUA PRODUTIVIDADE E ENTREGA, GARANTINDO TAMBÉM A PREVENÇÃO DE AGRAVOS ÀS DOENÇAS.	CONTÍNUO	GESTÃO DE POLÍTICAS PÚBLICAS	ASSOCIADO	01/01/2022 00:00	31/12/2025 00:00	001400010 - SUBSECRETARIA DE GESTÃO DE PESSOAS	723	Nº DE SERVIÇOS DE PESSOAL SOLICITADOS VIRTUALMENTE - ADMINISTRAÇÃO INDIRETA (FUNDAÇÕES E AUTARQUIAS)	Nº DE SERVIÇOS DE PESSOAL DISPONÍVEIS PARA SOLICITAÇÃO VIRTUAL - ADMINISTRAÇÃO INDIRETA (FUNDAÇÕES E AUTARQUIAS)	NÚMERO ABSOLUTO	SECRETARIA MUNICIPAL DE PLANEJAMENTO, ORÇAMENTO E GESTÃO	0	26/08/2021 00:00	5	10	14	0	METAS ALTERADAS NA REVISÃO DO PPAG 2024/2025.
2024	10	ATENDIMENTO AO CIDADÃO E MELHORIA DA GESTÃO PÚBLICA	14	GESTÃO DOS RECURSOS HUMANOS	ATUAR NA GESTÃO DE PESSOAS VISANDO O DESENVOLVIMENTO E A VALORIZAÇÃO DOS SERVIDORES PÚBLICOS COM FOCO NA ESTRATÉGIA ORGANIZACIONAL.	SERVIDORES E EMPREGADOS PÚBLICOS MUNICIPAIS DA ADMINISTRAÇÃO DIRETA E INDIRETA.	POSSIBILITAR O INCREMENTO DE CONHECIMENTOS E HABILIDADES, PARA A MELHORIA DO DESEMPENHO DOS SERVIDORES E EMPREGADOS PÚBLICOS E A CONSEQUENTE MELHORIA DOS SERVIÇOS PÚBLICOS PRESTADOS AOS CIDADÃOS, BEM COMO PROMOVER AÇÕES DE PROMOÇÃO À SAÚDE VISANDO A QUALIDADE DE VIDA FÍSICA E MENTAL DOS SERVIDORES A FIM DE UMA MELHORA NA SUA PRODUTIVIDADE E ENTREGA, GARANTINDO TAMBÉM A PREVENÇÃO DE AGRAVOS ÀS DOENÇAS.	CONTÍNUO	GESTÃO DE POLÍTICAS PÚBLICAS	ASSOCIADO	01/01/2022 00:00	31/12/2025 00:00	001400010 - SUBSECRETARIA DE GESTÃO DE PESSOAS	724	ÍNDICE DE PASTAS FUNCIONAIS DE AGENTES PÚBLICOS ATIVOS DIGITALIZADAS - ADMINISTRAÇÃO DIRETA	PASTAS FUNCIONAIS DE AGENTES PÚBLICOS ATIVOS DIGITALIZADAS - ADMINISTRAÇÃO DIRETA / TOTAL DE PASTAS FUNCIONAIS DE AGENTES PÚBLICOS ATIVOS - ADMINISTRAÇÃO DIRETA * 100	PERCENTUAL	SECRETARIA MUNICIPAL DE PLANEJAMENTO, ORÇAMENTO E GESTÃO	5	26/08/2021 00:00	75	85	95	100	
2024	10	ATENDIMENTO AO CIDADÃO E MELHORIA DA GESTÃO PÚBLICA	166	PREFEITURA MODERNA E EFICIENTE	MELHORAR O ACESSO E A QUALIDADE DA PRESTAÇÃO DOS SERVIÇOS PÚBLICOS POR MEIO DA MELHORIA DA INFRAESTRUTURA TECNOLÓGICA, DA SIMPLIFICAÇÃO DE PROCESSOS E DA MODERNIZAÇÃO ADMINISTRATIVA DA PREFEITURA DE BELO HORIZONTE.	CIDADÃO, EMPRESAS DE FOMENTO DE TIC, ÓRGÃOS DA PBH.	AS NECESSIDADES DE MUDANÇA SÃO CONSTANTES, QUER SEJA DEVIDO A DEMANDA DOS CIDADÃOS OU PELA EVOLUÇÃO NATURAL DOS SERVIÇOS OU ATÉ MESMO POR CAUSA DAS INOVAÇÕES TECNOLÓGICAS. POR ISTO, EXISTE A NECESSIDADE PERMANENTE MODERNIZAÇÃO ADMINISTRATIVA DA PREFEITURA.	CONTÍNUO	FINALÍSTICO	ASSOCIADO	01/01/2022 00:00	31/12/2025 00:00	001400048 - SUBSECRETARIA DE MODERNIZAÇÃO DA GESTÃO	786	TEMPO MÉDIO DE ABERTURA DE EMPRESAS EM BELO HORIZONTE (EM HORAS)	TEMPO MÉDIO DA CONSULTA DE VIABILIDADE + TEMPO MÉDIO DE REGISTRO	HORAS	REDESIM	13	31/07/2023 00:00	0	0	12	11	INDICADOR INSERIDO NA REVISÃO DO PPAG 2024/2025
