Base de apuração;Sequencial;Código UO;Descrição UO;Código Função;Descrição Função;Código Subfunção;Descrição Subfunção;Código Programa;Descrição Programa;Código Ação;Descrição Ação;Código Subação;Descrição Subação;Descrição Produto;Descrição Unidade de Medida;Código Localizador;Descrição Localizador;Meta física;Meta prevista;Meta executada;Observação a respeito da meta
1º quadrimestre;5269;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;17;SANEAMENTO;512;SANEAMENTO BÁSICO URBANO;46;OPERACIONALIZAÇÃO E MODERNIZAÇÃO DA LIMPEZA PÚBLICA;2537;Tratamento e Destinação de Resíduos Sólidos;9;QUALIFICAÇÃO DA CTRS BR 040;UNIDADE QUALIFICADA;UNIDADE;10;Município de Belo Horizonte;Não;1;0;
1º quadrimestre;1309;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;15;URBANISMO;451;INFRA-ESTRUTURA URBANA;62;GESTÃO DO SISTEMA VIÁRIO MUNICIPAL;1230;IMPLANTAÇÃO E RECONSTRUÇÃO DE VIAS PÚBLICAS;1;"SERVIÇO DE IMPLANTAÇÃO; PAVIMENTAÇÃO; REQUALIFICAÇÃO E MANUTENÇÃO DE VIAS PÚBLICAS";Km implantado;QUILÔMETRO;10;Município de Belo Horizonte;Sim;15;0;SERVIÇOS E OBRAS DE PAVIMENTAÇÃO E RESTAURAÇÃO DE PAVIMENTOS EM PARALELEPÍPEDO E ALVENARIA POLIÉDRICA. OBRA EM ANDAMENTO.
1º quadrimestre;3389;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;15;URBANISMO;451;INFRA-ESTRUTURA URBANA;62;GESTÃO DO SISTEMA VIÁRIO MUNICIPAL;1230;IMPLANTAÇÃO E RECONSTRUÇÃO DE VIAS PÚBLICAS;1;"SERVIÇO DE IMPLANTAÇÃO; PAVIMENTAÇÃO; REQUALIFICAÇÃO E MANUTENÇÃO DE VIAS PÚBLICAS";Km implantado;QUILÔMETRO;1;Barreiro;Sim;12;0;
1º quadrimestre;3390;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;15;URBANISMO;451;INFRA-ESTRUTURA URBANA;62;GESTÃO DO SISTEMA VIÁRIO MUNICIPAL;1230;IMPLANTAÇÃO E RECONSTRUÇÃO DE VIAS PÚBLICAS;1;"SERVIÇO DE IMPLANTAÇÃO; PAVIMENTAÇÃO; REQUALIFICAÇÃO E MANUTENÇÃO DE VIAS PÚBLICAS";Km implantado;QUILÔMETRO;2;Centro-Sul;Sim;9;0;"Valores liquidificados referem-se a serviços complementares; anteriores aos serviços de manutenção das vias públicas; que não são identificados como cumprimento da meta física."
1º quadrimestre;3391;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;15;URBANISMO;451;INFRA-ESTRUTURA URBANA;62;GESTÃO DO SISTEMA VIÁRIO MUNICIPAL;1230;IMPLANTAÇÃO E RECONSTRUÇÃO DE VIAS PÚBLICAS;1;"SERVIÇO DE IMPLANTAÇÃO; PAVIMENTAÇÃO; REQUALIFICAÇÃO E MANUTENÇÃO DE VIAS PÚBLICAS";Km implantado;QUILÔMETRO;3;Leste;Sim;7;0;
1º quadrimestre;3392;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;15;URBANISMO;451;INFRA-ESTRUTURA URBANA;62;GESTÃO DO SISTEMA VIÁRIO MUNICIPAL;1230;IMPLANTAÇÃO E RECONSTRUÇÃO DE VIAS PÚBLICAS;1;"SERVIÇO DE IMPLANTAÇÃO; PAVIMENTAÇÃO; REQUALIFICAÇÃO E MANUTENÇÃO DE VIAS PÚBLICAS";Km implantado;QUILÔMETRO;4;Nordeste;Sim;11;0;"Valores liquidificados referem-se a serviços complementares; anteriores aos serviços de manutenção das vias públicas; que não são identificados como cumprimento da meta física."
1º quadrimestre;3393;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;15;URBANISMO;451;INFRA-ESTRUTURA URBANA;62;GESTÃO DO SISTEMA VIÁRIO MUNICIPAL;1230;IMPLANTAÇÃO E RECONSTRUÇÃO DE VIAS PÚBLICAS;1;"SERVIÇO DE IMPLANTAÇÃO; PAVIMENTAÇÃO; REQUALIFICAÇÃO E MANUTENÇÃO DE VIAS PÚBLICAS";Km implantado;QUILÔMETRO;5;Noroeste;Sim;10;1;
1º quadrimestre;3394;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;15;URBANISMO;451;INFRA-ESTRUTURA URBANA;62;GESTÃO DO SISTEMA VIÁRIO MUNICIPAL;1230;IMPLANTAÇÃO E RECONSTRUÇÃO DE VIAS PÚBLICAS;1;"SERVIÇO DE IMPLANTAÇÃO; PAVIMENTAÇÃO; REQUALIFICAÇÃO E MANUTENÇÃO DE VIAS PÚBLICAS";Km implantado;QUILÔMETRO;6;Norte;Sim;10;0;
1º quadrimestre;3395;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;15;URBANISMO;451;INFRA-ESTRUTURA URBANA;62;GESTÃO DO SISTEMA VIÁRIO MUNICIPAL;1230;IMPLANTAÇÃO E RECONSTRUÇÃO DE VIAS PÚBLICAS;1;"SERVIÇO DE IMPLANTAÇÃO; PAVIMENTAÇÃO; REQUALIFICAÇÃO E MANUTENÇÃO DE VIAS PÚBLICAS";Km implantado;QUILÔMETRO;7;Oeste;Sim;11;0;
1º quadrimestre;3396;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;15;URBANISMO;451;INFRA-ESTRUTURA URBANA;62;GESTÃO DO SISTEMA VIÁRIO MUNICIPAL;1230;IMPLANTAÇÃO E RECONSTRUÇÃO DE VIAS PÚBLICAS;1;"SERVIÇO DE IMPLANTAÇÃO; PAVIMENTAÇÃO; REQUALIFICAÇÃO E MANUTENÇÃO DE VIAS PÚBLICAS";Km implantado;QUILÔMETRO;9;Venda Nova;Sim;8;0;
1º quadrimestre;3397;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;15;URBANISMO;451;INFRA-ESTRUTURA URBANA;62;GESTÃO DO SISTEMA VIÁRIO MUNICIPAL;1230;IMPLANTAÇÃO E RECONSTRUÇÃO DE VIAS PÚBLICAS;1;"SERVIÇO DE IMPLANTAÇÃO; PAVIMENTAÇÃO; REQUALIFICAÇÃO E MANUTENÇÃO DE VIAS PÚBLICAS";Km implantado;QUILÔMETRO;8;Pampulha;Sim;12;"0;12";
1º quadrimestre;4947;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;15;URBANISMO;451;INFRA-ESTRUTURA URBANA;62;GESTÃO DO SISTEMA VIÁRIO MUNICIPAL;1230;IMPLANTAÇÃO E RECONSTRUÇÃO DE VIAS PÚBLICAS;3;AÇÕES EMERGENCIAIS;EMPREENDIMENTO EM ANDAMENTO;UNIDADE;10;Município de Belo Horizonte;Sim;1;0;
1º quadrimestre;5613;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;15;URBANISMO;451;INFRA-ESTRUTURA URBANA;62;GESTÃO DO SISTEMA VIÁRIO MUNICIPAL;1230;IMPLANTAÇÃO E RECONSTRUÇÃO DE VIAS PÚBLICAS;122;INTERVENÇÕES URBANAS;EMPREENDIMENTO EM ANDAMENTO;UNIDADE;10;Município de Belo Horizonte;Não;5;1;
1º quadrimestre;1297;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;15;URBANISMO;451;INFRA-ESTRUTURA URBANA;62;GESTÃO DO SISTEMA VIÁRIO MUNICIPAL;1330;Obras Estruturantes do Sistema Viário;6;Obras do Complexo da Lagoinha;Obra executada;PERCENTUAL DE EXECUÇÃO;10;Município de Belo Horizonte;Sim;88;0;"EXECUÇÃO DE SERVIÇOS TÉCNICO-PROFISSIONAIS ESPECIALIZADOS PARA ESTUDOS E PROJETOS PARA A MOBILIDADE ATIVA NA REGIÃO DO COMPLEXO DA LAGOINHA; AINDA EM EXECUÇÃO."
1º quadrimestre;1298;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;15;URBANISMO;451;INFRA-ESTRUTURA URBANA;62;GESTÃO DO SISTEMA VIÁRIO MUNICIPAL;1330;Obras Estruturantes do Sistema Viário;7;VIA 710 - 2ª ETAPA;OBRA EM ANDAMENTO;PERCENTUAL DE EXECUÇÃO;10;Município de Belo Horizonte;Não;12;1;
1º quadrimestre;1300;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;15;URBANISMO;451;INFRA-ESTRUTURA URBANA;62;GESTÃO DO SISTEMA VIÁRIO MUNICIPAL;1330;Obras Estruturantes do Sistema Viário;10;OBRAS DIVERSAS DO SISTEMA VIÁRIO;OBRA EM ANDAMENTO;UNIDADE;10;Município de Belo Horizonte;Não;1;0;"EXECUÇÃO DE AVALIAÇÃO DE CONFORMIDADE DE PROJETOS ESTRUTURAIS E DAS OBRAS DE MELHORIA VIÁRIA NA INTERSEÇÃO DA MGC-356 E AV.RAJA GABAGLIA (TREVO BH SHOPPING); EM ANDAMENTO."
1º quadrimestre;4938;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;15;URBANISMO;451;INFRA-ESTRUTURA URBANA;62;GESTÃO DO SISTEMA VIÁRIO MUNICIPAL;1330;Obras Estruturantes do Sistema Viário;11;OBRAS NAS INTERSEÇÕES DA AVENIDA CRISTIANO MACHADO;EMPREENDIMENTO EM ANDAMENTO;UNIDADE;10;Município de Belo Horizonte;Não;3;1;
1º quadrimestre;4940;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;15;URBANISMO;451;INFRA-ESTRUTURA URBANA;62;GESTÃO DO SISTEMA VIÁRIO MUNICIPAL;1392;Implantação de Intervenções para Priorização do Transporte Coletivo;9;IMPLANTAÇÃO DO VETOR OESTE;EMPREENDIMENTO EM ANDAMENTO;PERCENTUAL DE EXECUÇÃO;10;Município de Belo Horizonte;Sim;"2;2";0;"PROJETO DE MELHORIA DA MOBILIDADE E INCLUSÃO URBANA NO CORREDOR AMAZONAS EM BELO HORIZONTE; EM ANDAMENTO."
1º quadrimestre;1307;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;17;SANEAMENTO;512;SANEAMENTO BÁSICO URBANO;66;SANEAMENTO E TRATAMENTO DE FUNDOS DE VALE;1203;"SANEAMENTO INTEGRADO; DRENAGEM E TRATAMENTO DE FUNDOS DE VALE";1;SANEAMENTO INTEGRADO/DRENAGEM E TRATAMENTO DE FUNDOS DE VALE;EMPREENDIMENTO EM ANDAMENTO;UNIDADE;10;Município de Belo Horizonte;Não;3;3;SANEAMENTO INTEGRADO/DRENAGEM E TRATAMENTO DE FUNDOS DE VALE. CONTRATOS AINDA EM ANDAMENTO
1º quadrimestre;6351;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;17;SANEAMENTO;512;SANEAMENTO BÁSICO URBANO;66;SANEAMENTO E TRATAMENTO DE FUNDOS DE VALE;1203;"SANEAMENTO INTEGRADO; DRENAGEM E TRATAMENTO DE FUNDOS DE VALE";3;Serviços e Obras de Contenção e Manutenção em Redes de Drenagem Pluvial;INTERVENÇÃO POR BACIA DE DETENÇÃO DE CHEIAS;UNIDADE;1;Barreiro;Sim;0;0;"Sequencial criado em maio para informação de execução da meta física; visto a execução financeira no localizador 10."
1º quadrimestre;4948;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;17;SANEAMENTO;512;SANEAMENTO BÁSICO URBANO;66;SANEAMENTO E TRATAMENTO DE FUNDOS DE VALE;1203;"SANEAMENTO INTEGRADO; DRENAGEM E TRATAMENTO DE FUNDOS DE VALE";8;IMPLANTAÇÃO DO PROGRAMA DRENURBS;EMPREENDIMENTO EM ANDAMENTO;UNIDADE;10;Município de Belo Horizonte;Não;1;1;
1º quadrimestre;4931;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;17;SANEAMENTO;512;SANEAMENTO BÁSICO URBANO;66;SANEAMENTO E TRATAMENTO DE FUNDOS DE VALE;1400;GESTÃO DO RISCO DE INUNDAÇÕES E DRENAGEM URBANA;1;BACIA DE DETENÇÃO DAS INDÚSTRIAS - MACRODRENAGEM NO BAIRRO DAS INDÚSTRIAS;OBRA EM ANDAMENTO;UNIDADE;10;Município de Belo Horizonte;Sim;1;0;"REFERE-SE A ELABORAÇÃO DE PROJETO EXECUTIVO PARA OTIMIZAÇÃO DA BACIA DE DETENÇÃO DO BAIRRO DAS INDÚSTRIAS; OBRA EM ANDAMENTO."
1º quadrimestre;4929;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;17;SANEAMENTO;512;SANEAMENTO BÁSICO URBANO;66;SANEAMENTO E TRATAMENTO DE FUNDOS DE VALE;1400;GESTÃO DO RISCO DE INUNDAÇÕES E DRENAGEM URBANA;2;TRATAMENTO DE FUNDO DE VALE DOS CÓRREGOS OLARIA E JATOBÁ;OBRA EM ANDAMENTO;PERCENTUAL DE EXECUÇÃO;10;Município de Belo Horizonte;Não;99;0;
1º quadrimestre;4932;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;17;SANEAMENTO;512;SANEAMENTO BÁSICO URBANO;66;SANEAMENTO E TRATAMENTO DE FUNDOS DE VALE;1400;GESTÃO DO RISCO DE INUNDAÇÕES E DRENAGEM URBANA;3;"OTIMIZAÇÃO DO SISTEMA DE MACRODRENAGEM DOS CÓRREGOS VILARINHO; NADO E RIBEIRÃO ISIDORO";OBRA EM ANDAMENTO;PERCENTUAL DE EXECUÇÃO;10;Município de Belo Horizonte;Não;100;0;
1º quadrimestre;4935;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;17;SANEAMENTO;512;SANEAMENTO BÁSICO URBANO;66;SANEAMENTO E TRATAMENTO DE FUNDOS DE VALE;1400;GESTÃO DO RISCO DE INUNDAÇÕES E DRENAGEM URBANA;4;CONTENÇÃO E REGULAÇÃO DA BACIA DO CÓRREGO TÚNEL/CAMARÕES - 2ª ETAPA;OBRA EM ANDAMENTO;PERCENTUAL DE EXECUÇÃO;10;Município de Belo Horizonte;Sim;1;0;"CONTENÇÃO E REGULAÇÃO DA BACIA DO CÓRREGO TÚNEL/CAMARÕES - 2ª ETAPA; AINDA EM ANDAMENTO."
1º quadrimestre;4937;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;17;SANEAMENTO;512;SANEAMENTO BÁSICO URBANO;66;SANEAMENTO E TRATAMENTO DE FUNDOS DE VALE;1400;GESTÃO DO RISCO DE INUNDAÇÕES E DRENAGEM URBANA;6;GESTÃO DO RISCO DE INUNDAÇÕES E DRENAGEM URBANA;OBRA EM ANDAMENTO;UNIDADE;10;Município de Belo Horizonte;Não;15;11;
1º quadrimestre;4951;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;17;SANEAMENTO;512;SANEAMENTO BÁSICO URBANO;66;SANEAMENTO E TRATAMENTO DE FUNDOS DE VALE;1400;GESTÃO DO RISCO DE INUNDAÇÕES E DRENAGEM URBANA;9;BACIAS DOS CÓRREGOS PAMPULHA E ONÇA;OBRA EM ANDAMENTO;UNIDADE;10;Município de Belo Horizonte;Não;3;3;
1º quadrimestre;4952;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;17;SANEAMENTO;512;SANEAMENTO BÁSICO URBANO;66;SANEAMENTO E TRATAMENTO DE FUNDOS DE VALE;1400;GESTÃO DO RISCO DE INUNDAÇÕES E DRENAGEM URBANA;10;MACRODRENAGEM DO CÓRREGO CACHOEIRINHA;OBRA EM ANDAMENTO;PERCENTUAL DE EXECUÇÃO;10;Município de Belo Horizonte;Sim;3;0;
1º quadrimestre;1239;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;18;GESTÃO AMBIENTAL;541;PRESERVAÇÃO E CONSERVAÇÃO AMBIENTAL;73;"PRESERVAÇÃO E CONSERVAÇÃO DA FAUNA E FLORA EM PARQUES; JARDIM ZOOLÓGICO E JARDIM BOTÂNICO";1202;"CONSTRUÇÃO; AMPLIAÇÃO E REFORMA DE PRAÇAS E CANTEIROS";1;"CONSTRUÇÃO; AMPLIAÇÃO E REFORMA DE PRAÇAS E CANTEIROS";PRAÇA E CANTEIRO EXECUTADOS;UNIDADE;1;Barreiro;Sim;1;0;"CONSTRUÇÃO; AMPLIAÇÃO E REFORMA DE PRAÇAS E CANTEIROS. CONTRATOS AINDA EM ANDAMENTO."
1º quadrimestre;1245;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;18;GESTÃO AMBIENTAL;541;PRESERVAÇÃO E CONSERVAÇÃO AMBIENTAL;73;"PRESERVAÇÃO E CONSERVAÇÃO DA FAUNA E FLORA EM PARQUES; JARDIM ZOOLÓGICO E JARDIM BOTÂNICO";1202;"CONSTRUÇÃO; AMPLIAÇÃO E REFORMA DE PRAÇAS E CANTEIROS";1;"CONSTRUÇÃO; AMPLIAÇÃO E REFORMA DE PRAÇAS E CANTEIROS";PRAÇA E CANTEIRO EXECUTADOS;UNIDADE;10;Município de Belo Horizonte;Sim;6;0;"CONSTRUÇÃO; AMPLIAÇÃO E REFORMA DE PRAÇAS E CANTEIROS. CONTRATOS AINDA EM ANDAMENTO."
1º quadrimestre;1662;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;18;GESTÃO AMBIENTAL;541;PRESERVAÇÃO E CONSERVAÇÃO AMBIENTAL;73;"PRESERVAÇÃO E CONSERVAÇÃO DA FAUNA E FLORA EM PARQUES; JARDIM ZOOLÓGICO E JARDIM BOTÂNICO";1202;"CONSTRUÇÃO; AMPLIAÇÃO E REFORMA DE PRAÇAS E CANTEIROS";1;"CONSTRUÇÃO; AMPLIAÇÃO E REFORMA DE PRAÇAS E CANTEIROS";PRAÇA E CANTEIRO EXECUTADOS;UNIDADE;2;Centro-Sul;Sim;2;0;"CONSTRUÇÃO; AMPLIAÇÃO E REFORMA DE PRAÇAS E CANTEIROS. CONTRATOS AINDA EM ANDAMENTO; INTERVENÇÕES NÃO CONCLUÍDAS."
1º quadrimestre;5603;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;18;GESTÃO AMBIENTAL;541;PRESERVAÇÃO E CONSERVAÇÃO AMBIENTAL;73;"PRESERVAÇÃO E CONSERVAÇÃO DA FAUNA E FLORA EM PARQUES; JARDIM ZOOLÓGICO E JARDIM BOTÂNICO";1202;"CONSTRUÇÃO; AMPLIAÇÃO E REFORMA DE PRAÇAS E CANTEIROS";1;"CONSTRUÇÃO; AMPLIAÇÃO E REFORMA DE PRAÇAS E CANTEIROS";PRAÇA E CANTEIRO EXECUTADOS;UNIDADE;3;Leste;Sim;1;0;
1º quadrimestre;5604;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;18;GESTÃO AMBIENTAL;541;PRESERVAÇÃO E CONSERVAÇÃO AMBIENTAL;73;"PRESERVAÇÃO E CONSERVAÇÃO DA FAUNA E FLORA EM PARQUES; JARDIM ZOOLÓGICO E JARDIM BOTÂNICO";1202;"CONSTRUÇÃO; AMPLIAÇÃO E REFORMA DE PRAÇAS E CANTEIROS";1;"CONSTRUÇÃO; AMPLIAÇÃO E REFORMA DE PRAÇAS E CANTEIROS";PRAÇA E CANTEIRO EXECUTADOS;UNIDADE;4;Nordeste;Sim;2;0;
1º quadrimestre;5605;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;18;GESTÃO AMBIENTAL;541;PRESERVAÇÃO E CONSERVAÇÃO AMBIENTAL;73;"PRESERVAÇÃO E CONSERVAÇÃO DA FAUNA E FLORA EM PARQUES; JARDIM ZOOLÓGICO E JARDIM BOTÂNICO";1202;"CONSTRUÇÃO; AMPLIAÇÃO E REFORMA DE PRAÇAS E CANTEIROS";1;"CONSTRUÇÃO; AMPLIAÇÃO E REFORMA DE PRAÇAS E CANTEIROS";PRAÇA E CANTEIRO EXECUTADOS;UNIDADE;5;Noroeste;Sim;1;0;
1º quadrimestre;5606;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;18;GESTÃO AMBIENTAL;541;PRESERVAÇÃO E CONSERVAÇÃO AMBIENTAL;73;"PRESERVAÇÃO E CONSERVAÇÃO DA FAUNA E FLORA EM PARQUES; JARDIM ZOOLÓGICO E JARDIM BOTÂNICO";1202;"CONSTRUÇÃO; AMPLIAÇÃO E REFORMA DE PRAÇAS E CANTEIROS";1;"CONSTRUÇÃO; AMPLIAÇÃO E REFORMA DE PRAÇAS E CANTEIROS";PRAÇA E CANTEIRO EXECUTADOS;UNIDADE;6;Norte;Sim;1;0;
1º quadrimestre;5607;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;18;GESTÃO AMBIENTAL;541;PRESERVAÇÃO E CONSERVAÇÃO AMBIENTAL;73;"PRESERVAÇÃO E CONSERVAÇÃO DA FAUNA E FLORA EM PARQUES; JARDIM ZOOLÓGICO E JARDIM BOTÂNICO";1202;"CONSTRUÇÃO; AMPLIAÇÃO E REFORMA DE PRAÇAS E CANTEIROS";1;"CONSTRUÇÃO; AMPLIAÇÃO E REFORMA DE PRAÇAS E CANTEIROS";PRAÇA E CANTEIRO EXECUTADOS;UNIDADE;7;Oeste;Sim;1;0;
1º quadrimestre;5609;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;18;GESTÃO AMBIENTAL;541;PRESERVAÇÃO E CONSERVAÇÃO AMBIENTAL;73;"PRESERVAÇÃO E CONSERVAÇÃO DA FAUNA E FLORA EM PARQUES; JARDIM ZOOLÓGICO E JARDIM BOTÂNICO";1202;"CONSTRUÇÃO; AMPLIAÇÃO E REFORMA DE PRAÇAS E CANTEIROS";1;"CONSTRUÇÃO; AMPLIAÇÃO E REFORMA DE PRAÇAS E CANTEIROS";PRAÇA E CANTEIRO EXECUTADOS;UNIDADE;9;Venda Nova;Sim;1;0;
1º quadrimestre;6352;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;18;GESTÃO AMBIENTAL;541;PRESERVAÇÃO E CONSERVAÇÃO AMBIENTAL;73;"PRESERVAÇÃO E CONSERVAÇÃO DA FAUNA E FLORA EM PARQUES; JARDIM ZOOLÓGICO E JARDIM BOTÂNICO";1202;"CONSTRUÇÃO; AMPLIAÇÃO E REFORMA DE PRAÇAS E CANTEIROS";1;"CONSTRUÇÃO; AMPLIAÇÃO E REFORMA DE PRAÇAS E CANTEIROS";PRAÇA E CANTEIRO EXECUTADOS;UNIDADE;11;HIPERCENTRO;Sim;0;0;"Sequencial criado para execução da meta no localizador 11 (Hipercentro); previsto pela Reforma Administrativa."
1º quadrimestre;2960;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;15;URBANISMO;451;INFRA-ESTRUTURA URBANA;84;SERVIÇOS  DE ILUMINAÇÃO PÚBLICA;2035;Custeio dos Serviços de Iluminação Pública;1;Controle das Operações de Iluminação Pública;Unidade de Iluminação Pública Disponível;UNIDADE;10;Município de Belo Horizonte;Não;180000;183141;"HOUVE UM AUMENTO DAS UNIDADES DE ILUMINAÇÃO DISPONIVEIS COM DESENVOLVIMENTO; MODERNIZAÇÃO; AMPLIAÇÃO; EFICIENTIZAÇÃO ENERGÉTICA;OPERAÇÃO E MANUTENÇÃO DA REDE MUNICIPAL DE ILUMINAÇÃO PÚBLICA."
1º quadrimestre;2957;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;15;URBANISMO;451;INFRA-ESTRUTURA URBANA;84;SERVIÇOS  DE ILUMINAÇÃO PÚBLICA;2035;Custeio dos Serviços de Iluminação Pública;3;MODERNIZAÇÃO E AMPLIAÇÃO DA REDE DE ILUMINAÇÃO PÚBLICA;Unidade de iluminação pública modernizado/ampliado;UNIDADE;10;Município de Belo Horizonte;Sim;1000;94;
1º quadrimestre;5631;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;13;CULTURA;392;DIFUSÃO CULTURAL;146;GESTÃO DA POLÍTICA MUNICIPAL DE CULTURA;1215;"CONSTRUÇÃO; AMPLIAÇÃO E REFORMA DE UNIDADES DE CULTURA";2;REFORMA DO ESPAÇO MULTIUSO DO PARQUE MUNICIPAL;Obra realizada;PERCENTUAL DE EXECUÇÃO;2;Centro-Sul;Sim;100;1;
1º quadrimestre;172;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;6;SEGURANÇA PÚBLICA;182;DEFESA CIVIL;164;AÇÕES DE DEFESA CIVIL;2541;Ações de Defesa Civil Preventivas e Emergenciais;2;AÇÕES DE PREVENÇÃO A DESASTRES;Edificações em áreas de risco monitoradas;UNIDADE;10;Município de Belo Horizonte;Sim;150;2;
1º quadrimestre;173;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;6;SEGURANÇA PÚBLICA;182;DEFESA CIVIL;164;AÇÕES DE DEFESA CIVIL;2541;Ações de Defesa Civil Preventivas e Emergenciais;3;AÇÕES DE RESPOSTA A DESASTRES;Solicitação atendida;UNIDADE;10;Município de Belo Horizonte;Sim;4.000;346;
1º quadrimestre;174;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;6;SEGURANÇA PÚBLICA;182;DEFESA CIVIL;164;AÇÕES DE DEFESA CIVIL;2541;Ações de Defesa Civil Preventivas e Emergenciais;4;TREINAMENTO E CAPACITAÇÃO DE NÚCLEOS DE ALERTAS DE CHUVAS E NÚCLEOS DE DEFESA CIVIL DE BELO HORIZONTE;Voluntário capacitado;Pessoa;10;Município de Belo Horizonte;Não;150;0;
1º quadrimestre;233;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;6;SEGURANÇA PÚBLICA;182;DEFESA CIVIL;164;AÇÕES DE DEFESA CIVIL;2541;Ações de Defesa Civil Preventivas e Emergenciais;5;PREPARAÇÃO PARA OS DESASTRES - CAPACITAÇÃO DOS INTEGRANTES DO SISTEMA MUNICIPAL DE DEFESA CIVIL;Pessoa capacitada;Pessoa;10;Município de Belo Horizonte;Sim;300;0;
1º quadrimestre;234;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;6;SEGURANÇA PÚBLICA;182;DEFESA CIVIL;164;AÇÕES DE DEFESA CIVIL;2541;Ações de Defesa Civil Preventivas e Emergenciais;6;"AÇÕES ESPECIALIZADAS DE AVALIAÇÕES DE RISCOS-DEMANDAS DA PBH; MINISTÉRIO PÚBLICO E PODER JUDICIÁRIO";Vistoria técnica realizada em 100% das demandas;UNIDADE;10;Município de Belo Horizonte;Sim;60;4;
1º quadrimestre;235;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;6;SEGURANÇA PÚBLICA;182;DEFESA CIVIL;164;AÇÕES DE DEFESA CIVIL;2541;Ações de Defesa Civil Preventivas e Emergenciais;7;DEFESA CIVIL NAS ESCOLAS;Escola capacitada;UNIDADE;10;Município de Belo Horizonte;Sim;80;13;
1º quadrimestre;6176;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;12;EDUCAÇÃO;365;EDUCAÇÃO INFANTIL;169;GESTÃO DA POLÍTICA DE EDUCAÇÃO INFANTIL;1211;"CONSTRUÇÃO; AMPLIAÇÃO E REFORMA DE UNIDADES DE ENSINO";41;E. - LOA 240/2025 - PPA 23/2025;Escola beneficiada;UNIDADE;10;Município de Belo Horizonte;Sim;40;0;
