PPACODNUMERO;ANO REFERÊNCIA;ÁREA DE RESULTADO;ÁREA DE RESULTADO NOME;U.O.;U.O. NOME;PROGRAMA;PROGRAMA NOME;AÇÃO;AÇÃO NOME;SUBAÇÃO;SUBAÇÃO NOME;PRODUTO;UNIDADE DE MEDIDA;META FÍSICA ANO 1;META FÍSICA ANO 2;META FÍSICA ANO 3;META FÍSICA ANO 4
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0006;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE EQUIPAMENTOS ESPORTIVOS E ÁREAS DE LAZER - CAMPO DE FUTEBOL DO SANTINHA;PRÓPRIO CONSTRUÍDO, AMPLIADO, REFORMADO OU MANTIDO;UNIDADE;1;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0007;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE EQUIPAMENTOS ESPORTIVOS E ÁREAS DE LAZER - ÁREA PÚBLICA BAIRRO CALIFÓRNIA;PRÓPRIO CONSTRUÍDO, AMPLIADO, REFORMADO OU MANTIDO;UNIDADE;1;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0008;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE EQUIPAMENTOS ESPORTIVOS E ÁREAS DE LAZER - CAMPO ESPORTIVO RIO PETRÓPOLIS, BAIRRO VITÓRIA DA CONQUISTA;PRÓPRIO CONSTRUÍDO, AMPLIADO, REFORMADO OU MANTIDO;UNIDADE;1;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0013;E. I. - CONSTRUÇÃO DE PISTA DE SKATE NO CENTRO DE VIVÊNCIA AGROECOLÓGICA - CEVAE COQUEIROS;PRÓPRIO CONSTRUÍDO, AMPLIADO, REFORMADO OU MANTIDO;UNIDADE;1;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0014;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE EQUIPAMENTOS ESPORTIVOS E ÁREAS DE LAZER (CAMPO DE FUTEBOL DO BAIRRO SERRA VERDE);PRÓPRIO CONSTRUÍDO, AMPLIADO, REFORMADO OU MANTIDO;UNIDADE;1;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0016;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE EQUIPAMENTOS ESPORTIVOS E ÁREAS DE LAZER - PRAÇA ANTÔNIO MASCARENHAS FERREIRA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0017;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE EQUIPAMENTOS ESPORTIVOS E ÁREAS DE LAZER - PRAÇA NA AV. DOM PEDRO II;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0018;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE EQUIPAMENTOS ESPORTIVOS E ÁREAS DE LAZER - PINTURA EXTERNA DO COMPLEXO ESPORTIVO DO VALE DO JATOBÁ;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0019;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE EQUIPAMENTOS ESPORTIVOS E ÁREAS DE LAZER - QUADRA POLIESPORTIVA NA AVENIDA SILVA LOBO, B. SÃO JORGE II;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0020;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE EQUIPTOS ESPORTIVOS E ÁREAS DE LAZER - REVITALIZ. DE QUADRA POLIESPORTIVA DA PRAÇA DA AMIZADE, B. BETÂNIA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0021;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE EQUIPAMENTOS ESPORTIVOS E ÁREAS DE LAZER - CAMPO PALMEIRENSE, BAIRRO PINDORAMA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0022;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE EQUIPAMENTOS ESPORTIVOS (CAMPO DO DANÚBIO, BAIRRO NS DA GLÓRIA);Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0023;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE EQUIPAMENTOS ESPORTIVOS E ÁREAS DE LAZER - REFORMA DO CAMPO DE FUTEBOL MILAN, BAIRRO JAQUELINE;PRÓPRIO CONSTRUÍDO, AMPLIADO, REFORMADO OU MANTIDO;UNIDADE;1;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0024;E. I. - CONSTRUÇÃO, AMPLIAÇÃO E REFORMAS DE EQUIPAMENTOS ESPORTIVOS E AREAS DE LAZER (ASSOC, ATLÉTICA TUPINENSE, BAIRRO TUPI);Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0025;E. - LOA 149 - REFORÇO DE DOTAÇAO ORÇAMENTÁRIA PARA INSTALAÇAO DE GRAMA SINTÉTICA NO CAMPO DE FUTEBOL SANTA RITA - BAIRRO DO JATOBÁ;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0026;E. I. - LOA 212 -  REFORMA DE VESTIÁRIOS NO CAMPOS DE VÁRZEA PARQUE TELÊ SANTANA - BAIRRO SINIMBU;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0027;E. I. - LOA 213 -  IMPLANTAÇAO DE ILUMINAÇAO DO CAMPO DE VÁRZEA PARQUE TELÊ SANTANA - BAIRRO SINIMBU;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0028;E. - LOA 218 - IMPLANTAÇAO DE UMA ACADEMIA DA TERCEIRA IDADE NO CAMPO DE FUTEBOL - BAIRRO MARIANO DE ABREU;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0029;E. - LOA 219 - IMPLANTAÇAO DE BRINQUEDOS/PLAYGROUND INFANTIL NA PRAÇA DO PAO - BAIRRO SANTA INÊS;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0030;E. I. - LOA 236 - REVITALIZAÇAO E MANUTENÇAO DO CAMPO DE FUTEBOL - BAIRRO JARDIM ALVORADA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0031;E. I. - LOA 268 - REFORÇO DE DOTAÇAO ORÇAMENTÁRIA PARA MANUTENÇAO DO CAMPO MANCHESTER - BAIRRO RIO BRANCO;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0032;E. I. - LOA 270 - REFORMA GERAL DO CAMPO DE FUTEBOL CÉU AZUL - BAIRRO CÉU AZUL;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0033;E. I. - LOA 354 - REVITALIZAÇAO E MELHORIA DA PISTA DE CAMINHADA - BAIRRO BURITIS;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0034;E. I. - LOA 488 - MANUTENÇAO DE VESTIÁRIO DO CAMPO DE FUTEBOL DO REAL (JATOBÁ IV) - BAIRRO JATOBÁ IV;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0035;E. - LOA 491 - INSTALAÇAO DE GRAMA SINTÉTICA NO CAMPO CASTANHEIRA II - BAIRRO CASTANHEIRA II;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0036;E. I. - LOA 493 - MANUTENÇAO DE ALAMBRADO E INSTALAÇAO DE PARABOLAS NO CAMPO ESPORTIVO RUA DOIS - BAIRRO NOVA GAMELEIRA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0037;E. I. - LOA 495 - REVITALIZAÇAO DA QUADRA INSTALADA NA PRAÇA JOSÉ SOBRINHO BARROS - BAIRRO DIAMANTE;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0038;E. I. - LOA 496 - REVITALIZAÇAO DE VESTIÁRIO NO CAMPO ESPORTIVO DO CDI - DISTRITO INDUSTRIAL DO VALE DO JATOBÁ;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0039;E. I. - LOA 498 - REVITALIZAÇAO DA QUADRA - BAIRRO CALIFÓRNIA II;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0040;E. I. - LOA 520 - REVITALIZAÇAO DA QUADRA ESPORTIVA INSTALADA NO PARQUE CARLOS DE FARIA TAVARES - VILA PINHO;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0041;E. I. - LOA 521 - REVITALIZAÇAO DO CENTRO ESPORTIVO DO CONJUNTO ÁGUAS CLARAS - BAIRRO CONJUNTO ÁGUAS CLARAS;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0042;E. I. - LOA 630 - REFORÇO DE DOTAÇAO ORÇAMENTÁRIA PARA IMPLANTAÇAO E/OU REFORMA DO MIRANTE DO CAMPINHO, VILA MARÇOLA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0043;E. I. - LOA 653 - REFORÇO DE DOTAÇAO ORÇAMENTÁRIA PARA REFORMA DO GINÁSIO POLIESPORTIVO JAIR FLOSINO DOS REIS -  BAIRRO MONTE AZUL;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0044;E. I. - LOA 744 - CONSTRUÇAO DE VESTIÁRIOS NO CAMPO DO ITATIAIA - BAIRRO BANDEIRANTES;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0045;E. I. - LOA 850 - REVITALIZAÇAO DO ANFITEATRO NA VILA SENHOR DOS PASSOS COM PINTURA E EQUIPAMENTOS ESPORTIVOS - VILA SENHOR DOS PASSOS - LAGOINHA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0046;E. I. - LOA 851 - REVITALIZAÇÃO DO ALAMBRADO E PINTURA DE QUADRA DA RUA VIVINA FARIA NASCIMENTO - LAGOINHA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0047;E. I. - LOA 852 - ILUMINAÇÃO E REVITALIZAÇÃO DA QUADRA DA RUA DR JOAO CARVALHAIS DE PAIVA - BAIRRO SAO CRISTÓVAO;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0048;E. I. - LOA 861 - INSTALAÇAO DE PRAÇA E CONVIVÊNCIA NA RUA ZUMBI - BAIRRO SAO GABRIEL;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0049;E. I. - LOA 862 - REVITALIZAÇÃO DE QUADRA ESPORTIVA RUA CINÁBRIO - VILA SENHOR OS PASSOS;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0050;E. I. - LOA 868 - IMPLANTAÇAO E/OU MANUTENÇAO DE EQUIPAMENTO DE INFRAESTRUTURA ESPORTIVA E DE LAZER EM ESTRUTURA PÚBLICA MUNICIPAL;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0051;E. I. - LOA 870 - REFORÇO DE DOTAÇAO ORÇAMENTÁRIA PARA MANUTENÇAO DO CAMPO;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0052;E. I. - LOA 890 - REVITALIZAÇAO DE QUADRA ESPORTIVA E PRAÇA - BAIRRO SERRA VERDE;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0053;E. I. - LOA 932 - REVITALIZAÇAO E MANUTENÇÃO DO CAMPO DE FUTEBOL - VILA SANTA RITA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0054;E. I. - LOA 981 - INSTALAÇAO DE GRAMA NATURAL NO CAMPO DO CENTRO ESPORTIVO JOSÉ CALEGÁRIO DE CRISTO - SOLAR DO BARREIRO;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0055;E. I. - LOA 1021 - REALIZAÇAO DE REFORMAS NA QUADRA ESPORTIVA - CONJUNTO ESPERANÇA. BARREIRO;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0101;PROMOÇÃO E DEMOCRATIZAÇÃO DAS PRÁTICAS DE ESPORTES E LAZER;1213;Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer;0056;E. I. - LOA 1036 - REFORÇO DA DOTAÇAO ORÇAMENTÁRIA PARA A MELHORIA DA INFRAESTRUTURA E ILUMINAÇAO NO CAMPO DO PARQUE RENATO AZEREDO - BAIRRO PALMARES;Serviços administrativos;Metas administrativas;0;0;0;0
